,City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,Air_quality
15635,14,2017-11-23,96.83,88.36,28.39,14.6,0.76,18.61,39.92,133.0,1
15636,14,2017-11-24,69.5,125.61,23.41,18.59,0.76,12.78,60.26,149.0,1
15637,14,2017-11-25,70.91,133.01,24.28,16.11,0.71,13.35,68.38,140.0,1
15638,14,2017-11-26,84.08,137.59,31.34,20.0,0.9,10.47,52.91,147.0,1
15639,14,2017-11-27,73.25,145.39,33.05,16.73,0.86,15.16,55.76,166.0,1
15640,14,2017-11-28,91.39,144.06,36.36,14.78,0.9,16.7,56.56,171.0,1
15641,14,2017-11-29,66.49,122.5,29.33,13.66,0.81,15.0,67.32,164.0,1
15642,14,2017-11-30,64.72,121.51,30.5,13.13,0.82,14.09,60.26,140.0,1
15643,14,2017-01-12,70.03,128.64,26.11,16.99,0.8,14.25,59.62,139.0,1
15644,14,2017-02-12,69.44,123.66,23.91,16.25,0.76,10.97,65.3,135.0,1
15645,14,2017-03-12,70.83,125.86,25.61,13.39,0.8,9.54,63.84,140.0,1
15646,14,2017-04-12,70.47,119.15,24.68,14.3,0.78,12.21,67.63,144.0,1
15647,14,2017-05-12,58.07,96.64,20.52,13.51,0.7,13.2,60.14,128.0,1
15648,14,2017-06-12,51.81,85.9,20.6,13.05,0.72,13.15,48.64,100.0,3
15649,14,2017-07-12,69.33,127.59,27.61,14.4,0.91,16.11,48.33,122.0,1
15650,14,2017-08-12,74.79,153.15,22.87,15.55,0.8,24.61,61.72,145.0,1
15651,14,2017-09-12,67.7,149.05,22.57,14.5,0.77,19.03,59.43,142.0,1
15652,14,2017-10-12,48.99,108.63,23.47,11.86,0.69,22.76,39.78,120.0,1
15653,14,2017-11-12,55.7,117.26,32.65,12.57,1.05,22.48,44.73,117.0,1
15654,14,2017-12-12,66.78,140.38,42.71,16.12,1.19,12.94,54.6,144.0,1
15655,14,2017-12-13,69.33,136.56,33.14,20.13,1.0,8.51,48.7,143.0,1
15656,14,2017-12-14,66.12,120.92,22.84,18.6,0.92,7.88,48.56,132.0,1
15657,14,2017-12-15,68.48,119.88,23.42,18.09,0.77,7.52,42.62,126.0,1
15658,14,2017-12-16,68.87,131.11,31.68,15.3,0.88,8.56,42.31,133.0,1
15659,14,2017-12-17,71.38,142.76,31.63,15.98,0.8,12.3,46.91,136.0,1
15660,14,2017-12-18,73.33,143.78,23.1,16.89,0.59,22.04,56.42,140.0,1
15661,14,2017-12-19,59.35,130.67,32.53,14.23,0.7,24.06,45.37,138.0,1
15662,14,2017-12-20,88.14,152.17,48.21,17.75,1.33,21.88,43.0,151.0,1
15663,14,2017-12-21,74.94,148.17,50.51,20.76,1.4,16.67,51.64,164.0,1
15664,14,2017-12-22,130.23,162.0,55.73,24.14,1.4,16.21,50.01,195.0,1
15665,14,2017-12-23,82.05,170.76,42.69,24.8,1.26,15.01,57.5,180.0,1
15666,14,2017-12-24,79.19,156.46,41.56,25.5,1.14,10.11,47.69,169.0,1
15667,14,2017-12-25,76.47,144.94,36.68,24.11,1.13,8.51,38.5,163.0,1
15668,14,2017-12-26,76.08,151.9,34.06,24.77,0.87,18.35,53.45,164.0,1
15669,14,2017-12-27,63.18,129.4,34.05,17.06,0.85,16.26,47.38,136.0,1
15670,14,2017-12-28,68.65,139.18,39.96,16.52,0.93,14.18,47.22,132.0,1
15671,14,2017-12-29,112.35,152.12,45.17,18.82,1.09,10.66,49.58,184.0,1
15672,14,2017-12-30,65.09,132.99,47.61,17.46,1.1,9.62,41.64,156.0,1
15673,14,2017-12-31,68.45,126.76,43.33,18.74,1.02,8.17,39.55,138.0,1
15674,14,2018-01-01,57.7,119.64,36.98,25.09,0.99,11.25,38.93,122.0,1
15675,14,2018-02-01,68.55,135.87,31.23,22.84,0.92,9.44,51.26,126.0,1
15676,14,2018-03-01,77.77,149.51,28.9,23.34,0.83,10.52,56.84,163.0,1
15677,14,2018-04-01,79.18,164.76,40.67,25.77,1.0,17.34,58.03,174.0,1
15678,14,2018-05-01,76.33,160.28,41.36,23.67,1.05,15.67,52.74,164.0,1
15679,14,2018-06-01,73.15,150.95,40.73,23.17,1.1,12.81,47.04,158.0,1
15680,14,2018-07-01,72.41,144.54,36.43,22.16,1.03,11.62,50.17,146.0,1
15681,14,2018-08-01,72.66,141.46,33.01,19.8,0.98,9.28,52.61,146.0,1
15682,14,2018-09-01,77.65,160.44,33.53,22.57,0.95,10.51,57.35,160.0,1
15683,14,2018-10-01,74.08,158.74,33.57,22.15,1.03,12.71,56.34,165.0,1
15684,14,2018-11-01,76.19,162.88,36.87,24.42,1.04,17.13,55.98,160.0,1
15685,14,2018-12-01,74.76,159.96,43.0,25.98,1.09,17.29,52.03,155.0,1
15686,14,2018-01-13,70.48,157.0,41.95,22.44,1.19,20.89,49.6,150.0,1
15687,14,2018-01-14,72.38,141.02,40.04,23.14,1.16,13.76,48.64,140.0,1
15688,14,2018-01-15,70.98,115.26,23.11,23.39,0.83,7.43,50.02,143.0,1
15689,14,2018-01-16,65.1,126.51,25.41,24.56,0.92,9.12,43.58,132.0,1
15690,14,2018-01-17,64.2,128.06,28.58,22.08,0.87,10.5,45.85,125.0,1
15691,14,2018-01-18,65.86,141.85,38.39,25.42,0.99,13.02,37.53,129.0,1
15692,14,2018-01-19,61.1,139.54,38.21,22.32,0.9,17.29,38.71,129.0,1
15693,14,2018-01-20,64.18,143.85,42.06,27.24,1.0,23.32,45.46,131.0,1
15694,14,2018-01-21,68.52,140.77,37.92,25.79,0.95,13.76,44.16,133.0,1
15695,14,2018-01-22,72.01,142.1,31.43,25.72,0.89,9.28,52.29,142.0,1
15696,14,2018-01-23,60.4,117.57,27.83,19.96,0.71,6.93,47.74,125.0,1
15697,14,2018-01-24,67.07,131.41,26.3,24.15,0.71,9.52,45.11,121.0,1
15698,14,2018-01-25,68.8,155.17,38.56,23.83,0.89,16.47,45.4,139.0,1
15699,14,2018-01-26,66.84,155.11,37.18,24.19,0.91,19.6,52.7,146.0,1
15700,14,2018-01-27,69.43,156.79,34.93,26.28,1.45,13.62,52.9,167.0,1
15701,14,2018-01-28,68.84,145.17,30.72,25.13,0.85,9.02,48.76,138.0,1
15702,14,2018-01-29,67.69,149.79,28.63,23.34,0.84,8.69,50.19,140.0,1
15703,14,2018-01-30,59.46,152.71,33.46,20.35,0.68,16.9,51.92,137.0,1
15704,14,2018-01-31,53.45,141.76,44.33,20.39,1.0,20.33,40.67,130.0,1
15705,14,2018-01-02,50.88,129.95,63.29,24.5,1.1,22.37,36.26,129.0,1
15706,14,2018-02-02,47.46,120.39,53.44,21.65,0.99,16.85,36.32,125.0,1
15707,14,2018-03-02,43.48,115.8,33.42,20.36,0.8,9.51,50.3,114.0,1
15708,14,2018-04-02,39.14,105.44,25.66,22.91,0.73,9.46,54.21,104.0,1
15709,14,2018-05-02,41.79,112.02,29.17,25.26,0.73,8.16,56.47,111.0,1
15710,14,2018-06-02,48.86,124.69,40.94,23.0,0.86,9.68,36.51,111.0,1
15711,14,2018-07-02,56.76,135.34,56.56,24.6,0.99,13.6,39.53,125.0,1
15712,14,2018-08-02,46.18,105.04,42.94,28.79,0.84,13.52,34.55,114.0,1
15713,14,2018-09-02,50.05,116.97,38.89,35.08,0.87,13.92,35.92,108.0,1
15714,14,2018-10-02,52.28,119.66,32.19,37.24,0.82,13.07,29.39,113.0,1
15715,14,2018-11-02,50.55,88.76,17.89,27.82,0.6,8.55,34.88,100.0,3
15716,14,2018-12-02,54.34,87.6,12.99,27.37,0.61,6.61,38.74,102.0,1
15717,14,2018-02-13,46.38,85.63,16.16,54.44,0.61,6.53,44.34,94.0,3
15718,14,2018-02-14,50.52,100.95,22.99,35.31,0.76,8.3,46.28,100.0,3
15719,14,2018-02-15,52.88,118.54,29.9,23.72,0.84,12.88,46.88,113.0,1
15720,14,2018-02-16,51.84,116.94,33.77,20.48,0.81,17.02,41.68,110.0,1
15721,14,2018-02-17,49.86,121.32,39.91,20.36,0.92,20.36,39.46,108.0,1
15722,14,2018-02-18,55.87,126.08,39.49,21.29,1.02,10.27,47.42,116.0,1
15723,14,2018-02-19,46.22,112.55,26.69,20.45,0.77,7.39,53.02,111.0,1
15724,14,2018-02-20,47.64,101.62,25.68,20.08,0.74,6.36,50.85,103.0,1
15725,14,2018-02-21,54.76,118.2,28.9,20.29,0.85,7.37,47.88,107.0,1
15726,14,2018-02-22,57.85,131.06,29.91,18.86,0.88,8.69,46.5,114.0,1
15727,14,2018-02-23,56.99,125.93,30.0,18.56,0.85,8.18,48.94,123.0,1
15728,14,2018-02-24,43.57,112.47,27.02,17.34,0.7,8.22,45.22,106.0,1
15729,14,2018-02-25,43.37,105.66,33.9,18.26,0.76,7.54,33.06,104.0,1
15730,14,2018-02-26,56.87,119.73,52.86,19.58,1.09,9.89,40.48,118.0,1
15731,14,2018-02-27,57.66,123.59,52.81,19.27,1.16,14.95,40.86,134.0,1
15732,14,2018-02-28,62.25,139.53,54.05,22.7,1.3,12.91,41.99,129.0,1
15733,14,2018-01-03,54.84,127.04,46.13,21.27,1.12,11.14,37.91,124.0,1
15734,14,2018-02-03,52.72,120.49,37.83,21.27,1.06,10.18,43.91,118.0,1
15735,14,2018-03-03,51.59,122.0,27.24,23.4,0.88,9.79,53.05,119.0,1
15736,14,2018-04-03,54.72,116.74,32.28,20.81,0.94,9.17,50.33,122.0,1
15737,14,2018-05-03,47.44,111.76,27.82,20.49,0.89,8.88,48.64,114.0,1
15738,14,2018-06-03,47.97,104.93,23.52,19.42,0.74,9.83,56.45,106.0,1
15739,14,2018-07-03,50.78,101.89,26.99,21.37,0.79,7.58,53.66,108.0,1
15740,14,2018-08-03,53.81,114.59,31.44,22.9,0.92,7.22,45.08,107.0,1
15741,14,2018-09-03,57.28,120.43,31.79,21.26,0.96,6.03,45.57,118.0,1
15742,14,2018-10-03,66.37,133.3,30.19,23.5,1.02,7.24,50.9,122.0,1
15743,14,2018-11-03,53.02,108.18,20.92,19.08,0.79,6.94,57.23,124.0,1
15744,14,2018-12-03,38.87,96.19,24.38,17.31,0.67,5.14,44.39,95.0,3
15745,14,2018-03-13,39.69,87.82,25.69,18.14,0.71,5.62,42.72,88.0,3
15746,14,2018-03-14,47.34,101.24,27.97,19.71,0.85,7.43,49.57,103.0,1
15747,14,2018-03-15,47.88,103.11,22.92,19.38,0.77,8.79,48.41,96.0,3
15748,14,2018-03-16,60.25,134.44,23.98,23.84,0.86,14.59,43.99,115.0,1
15749,14,2018-03-17,51.0,78.33,20.02,22.04,0.76,5.86,47.12,105.0,1
15750,14,2018-03-18,41.38,71.63,20.64,19.52,0.7,4.84,37.7,80.0,3
15751,14,2018-03-19,48.07,92.55,25.09,17.35,0.83,5.87,48.04,93.0,3
15752,14,2018-03-20,54.74,102.17,29.2,22.3,0.87,7.01,47.14,103.0,1
15753,14,2018-03-21,57.87,118.46,27.17,20.87,0.89,11.32,45.92,108.0,1
15754,14,2018-03-22,57.07,139.34,34.8,22.99,0.86,13.35,32.33,126.0,1
15755,14,2018-03-23,56.64,146.7,41.43,23.52,1.01,16.25,36.12,128.0,1
15756,14,2018-03-24,59.91,149.81,43.32,25.07,1.05,16.63,39.62,131.0,1
15757,14,2018-03-25,71.4,150.7,30.11,25.92,0.98,10.47,43.09,135.0,1
15758,14,2018-03-26,61.47,126.86,23.68,20.6,0.84,7.69,44.76,126.0,1
15759,14,2018-03-27,59.53,124.78,26.49,18.75,0.79,9.57,50.92,123.0,1
15760,14,2018-03-28,53.11,113.07,24.05,17.08,0.75,9.65,51.24,116.0,1
15761,14,2018-03-29,62.27,135.91,28.94,20.47,0.91,9.33,48.28,122.0,1
15762,14,2018-03-30,54.62,114.81,23.3,20.25,0.81,7.54,45.56,120.0,1
15763,14,2018-03-31,50.15,112.36,24.83,16.41,0.83,7.47,49.61,110.0,1
15764,14,2018-01-04,43.05,89.8,19.08,17.57,0.63,5.79,48.2,103.0,1
15765,14,2018-02-04,37.91,75.96,26.19,14.88,0.72,5.28,44.0,84.0,3
15766,14,2018-03-04,51.35,97.31,24.93,16.65,0.78,5.64,41.0,99.0,3
15767,14,2018-04-04,44.94,91.88,24.13,15.22,0.72,5.82,50.85,101.0,1
15768,14,2018-05-04,41.51,86.82,22.52,14.68,0.67,4.72,43.49,92.0,3
15769,14,2018-06-04,46.87,103.01,26.36,14.83,0.74,5.68,46.02,98.0,3
15770,14,2018-07-04,35.9,79.03,32.78,22.05,0.76,9.13,49.0,93.0,3
15771,14,2018-08-04,30.27,61.55,22.43,21.88,0.67,5.05,44.24,85.0,3
15772,14,2018-09-04,40.26,91.86,28.67,22.13,0.71,6.94,47.22,95.0,3
15773,14,2018-10-04,35.54,97.46,25.31,17.63,0.79,6.42,37.75,98.0,3
15774,14,2018-11-04,27.63,72.09,20.42,16.36,0.68,6.12,31.17,88.0,3
15775,14,2018-12-04,31.58,79.04,26.69,18.9,0.67,7.29,38.29,83.0,3
15776,14,2018-04-13,25.24,66.21,21.17,14.74,0.56,5.19,38.8,83.0,3
15777,14,2018-04-14,23.05,58.22,18.73,14.1,0.69,4.9,40.13,79.0,3
15778,14,2018-04-15,29.71,63.54,20.46,14.46,0.83,5.47,27.82,73.0,3
15779,14,2018-04-16,45.86,103.38,31.05,17.51,0.9,8.34,36.09,100.0,3
15780,14,2018-04-17,34.29,90.45,23.94,13.38,0.72,5.64,41.82,99.0,3
15781,14,2018-04-18,37.19,92.25,22.78,17.25,0.61,9.98,45.82,93.0,3
15782,14,2018-04-19,43.52,118.3,32.35,14.75,0.77,10.51,39.18,108.0,1
15783,14,2018-04-20,42.38,120.61,35.01,14.67,0.86,9.2,37.27,117.0,1
15784,14,2018-04-21,49.14,139.55,38.23,19.44,0.9,10.1,31.15,122.0,1
15785,14,2018-04-22,42.97,110.65,24.29,16.81,0.75,7.55,43.31,117.0,1
15786,14,2018-04-23,33.12,80.06,17.0,15.06,0.56,6.52,49.31,90.0,3
15787,14,2018-04-24,33.09,95.19,21.62,13.69,0.54,6.92,51.74,90.0,3
15788,14,2018-04-25,35.61,86.24,17.69,15.82,0.6,6.07,53.56,104.0,1
15789,14,2018-04-26,38.11,92.67,21.42,13.51,0.62,6.99,52.61,94.0,3
15790,14,2018-04-27,39.78,99.47,21.56,13.68,0.68,7.12,52.49,101.0,1
15791,14,2018-04-28,39.85,86.22,18.35,11.79,0.52,6.84,46.38,94.0,3
15792,14,2018-04-29,43.44,95.6,18.74,12.35,0.59,7.72,49.28,102.0,1
15793,14,2018-04-30,44.84,106.84,26.63,17.29,0.7,9.74,44.31,103.0,1
15794,14,2018-01-05,43.83,133.09,20.1,15.39,0.57,7.94,45.47,116.0,1
15795,14,2018-02-05,36.08,95.82,18.75,15.34,0.7,5.92,48.88,101.0,1
15796,14,2018-03-05,31.39,86.12,16.39,14.98,0.56,5.45,48.87,98.0,3
15797,14,2018-04-05,19.59,48.18,20.45,12.8,0.62,6.1,50.95,81.0,3
15798,14,2018-05-05,28.81,68.37,18.07,11.83,0.6,5.94,51.31,74.0,3
15799,14,2018-06-05,31.91,81.65,17.4,11.68,0.58,6.47,47.6,83.0,3
15800,14,2018-07-05,33.68,93.43,17.24,12.24,0.58,6.91,51.78,93.0,3
15801,14,2018-08-05,43.05,110.15,27.32,17.7,0.97,7.8,46.9,111.0,1
15802,14,2018-09-05,44.32,101.87,22.67,15.48,0.67,6.11,43.87,112.0,1
15803,14,2018-10-05,33.83,74.91,19.53,15.07,0.63,5.28,45.59,101.0,1
15804,14,2018-11-05,32.76,80.97,18.67,13.05,0.66,6.44,50.78,95.0,3
15805,14,2018-12-05,33.05,81.54,18.58,12.1,0.64,5.79,50.32,96.0,3
15806,14,2018-05-13,31.85,76.51,19.38,11.93,0.74,6.11,61.46,101.0,1
15807,14,2018-05-14,29.86,67.84,15.62,12.81,0.64,5.38,56.79,100.0,3
15808,14,2018-05-15,24.49,46.54,14.76,12.94,0.68,4.84,51.51,87.0,3
15809,14,2018-05-16,41.89,90.88,21.61,12.94,0.78,8.26,48.44,85.0,3
15810,14,2018-05-17,43.47,103.29,26.17,16.08,0.9,9.18,39.03,106.0,1
15811,14,2018-05-18,37.31,88.67,21.97,17.26,0.62,6.93,45.12,89.0,3
15812,14,2018-05-19,47.42,136.63,23.1,19.61,0.69,8.04,46.38,103.0,1
15813,14,2018-05-20,38.59,106.87,17.35,12.49,0.62,6.25,62.1,117.0,1
15814,14,2018-05-21,48.33,137.04,18.72,14.11,0.91,6.97,59.66,132.0,1
15815,14,2018-05-22,42.68,108.84,15.7,13.64,0.69,7.04,56.37,120.0,1
15816,14,2018-05-23,47.5,122.16,19.55,14.03,0.83,6.22,52.86,110.0,1
15817,14,2018-05-24,36.41,93.09,20.82,13.99,0.78,6.42,47.17,104.0,1
15818,14,2018-05-25,42.17,108.46,18.88,13.05,0.76,6.99,55.12,119.0,1
15819,14,2018-05-26,23.65,67.93,16.85,11.4,0.69,4.39,36.5,91.0,3
15820,14,2018-05-27,26.11,69.28,16.54,12.52,0.78,6.26,49.07,83.0,3
15821,14,2018-05-28,31.17,76.56,15.75,10.77,0.72,5.77,45.6,87.0,3
15822,14,2018-05-29,34.68,91.62,17.59,12.87,0.64,6.41,46.07,84.0,3
15823,14,2018-05-30,31.7,80.59,16.12,15.8,0.58,6.53,44.57,89.0,3
15824,14,2018-05-31,32.57,83.68,15.51,13.47,0.83,5.81,45.54,93.0,3
15825,14,2018-01-06,37.26,77.09,18.61,18.36,0.64,6.76,52.89,110.0,1
15826,14,2018-02-06,36.7,63.45,21.68,21.33,0.77,6.87,35.35,82.0,3
15827,14,2018-03-06,34.85,73.89,18.05,20.54,0.62,7.11,44.34,83.0,3
15828,14,2018-04-06,30.95,64.8,19.01,17.29,0.56,7.1,57.7,89.0,3
15829,14,2018-05-06,31.51,67.42,18.39,14.27,0.62,7.18,48.4,83.0,3
15830,14,2018-06-06,31.33,62.83,17.68,18.13,0.64,7.06,47.76,84.0,3
15831,14,2018-07-06,19.68,25.82,14.03,15.54,0.61,5.17,47.94,69.0,3
15832,14,2018-08-06,19.43,33.87,13.55,13.75,0.71,6.1,40.15,68.0,3
15833,14,2018-09-06,20.03,42.57,13.67,15.62,0.68,6.84,33.8,64.0,3
15834,14,2018-10-06,16.49,32.8,13.49,15.21,0.64,7.35,22.52,52.0,3
15835,14,2018-11-06,22.31,55.94,15.72,17.96,0.66,8.45,18.82,53.0,3
15836,14,2018-12-06,29.92,88.06,17.8,16.42,0.66,10.11,17.16,70.0,3
15837,14,2018-06-13,30.85,89.47,13.57,18.8,0.6,7.58,19.6,84.0,3
15838,14,2018-06-14,34.44,92.58,14.67,18.51,0.54,8.26,17.53,86.0,3
15839,14,2018-06-15,27.83,86.25,12.92,22.11,0.57,9.66,20.79,86.0,3
15840,14,2018-06-16,22.9,63.65,13.35,12.77,0.6,8.96,22.0,67.0,3
15841,14,2018-06-17,21.99,66.18,12.88,15.69,0.57,9.83,19.71,67.0,3
15842,14,2018-06-18,17.2,48.97,12.01,13.71,0.58,8.6,19.88,59.0,3
15843,14,2018-06-19,14.61,29.85,10.99,8.52,0.53,6.94,23.9,50.0,0
15844,14,2018-06-20,15.27,26.79,13.31,8.28,0.44,6.5,27.49,58.0,3
15845,14,2018-06-21,10.31,33.35,12.97,9.33,0.46,6.21,27.79,52.0,3
15846,14,2018-06-22,21.26,45.55,16.4,13.37,0.49,6.19,25.78,56.0,3
15847,14,2018-06-23,20.07,34.46,14.39,13.84,0.36,6.35,23.59,56.0,3
15848,14,2018-06-24,16.99,37.87,13.25,13.2,0.23,6.42,19.13,41.0,0
15849,14,2018-06-25,16.31,41.38,13.14,10.75,0.27,6.36,17.31,41.0,0
15850,14,2018-06-26,16.23,41.54,15.22,12.73,0.26,5.93,17.5,41.0,0
15851,14,2018-06-27,17.64,46.04,18.17,15.93,0.26,4.6,15.07,44.0,0
15852,14,2018-06-28,18.93,50.36,16.02,12.61,0.28,5.05,17.65,46.0,0
15853,14,2018-06-29,18.18,57.2,14.57,9.63,0.3,5.38,23.37,65.0,3
15854,14,2018-06-30,20.85,57.03,18.78,14.04,0.33,6.64,22.0,62.0,3
15855,14,2018-01-07,16.91,39.49,16.84,14.34,0.3,7.1,25.21,60.0,3
15856,14,2018-02-07,16.48,42.25,15.61,9.17,0.24,5.74,23.96,53.0,3
15857,14,2018-03-07,16.28,41.16,14.97,12.43,0.26,5.56,22.53,59.0,3
15858,14,2018-04-07,15.97,58.87,14.46,10.13,0.35,5.95,21.98,71.0,3
15859,14,2018-05-07,13.22,40.07,15.17,10.6,0.25,6.07,20.08,68.0,3
15860,14,2018-06-07,20.05,48.6,17.26,11.89,0.3,5.06,18.73,49.0,0
15861,14,2018-07-07,22.74,51.43,17.7,22.28,0.34,5.19,18.53,59.0,3
15862,14,2018-08-07,19.92,45.9,16.11,27.07,0.28,5.61,20.17,62.0,3
15863,14,2018-09-07,16.63,36.37,15.32,21.08,0.22,5.45,18.43,44.0,0
15864,14,2018-10-07,19.7,44.03,14.62,13.74,0.25,5.47,16.26,48.0,0
15865,14,2018-11-07,19.05,45.74,15.63,11.45,0.3,4.83,19.91,54.0,3
15866,14,2018-12-07,11.93,16.09,15.24,19.37,0.25,4.96,20.46,49.0,0
15867,14,2018-07-13,13.21,26.26,14.07,10.32,0.27,6.21,15.7,37.0,0
15868,14,2018-07-14,17.97,40.97,17.84,11.15,0.28,6.88,15.88,42.0,0
15869,14,2018-07-15,16.12,39.28,17.67,11.51,0.31,6.66,21.52,58.0,3
15870,14,2018-07-16,11.04,20.0,15.02,17.01,0.37,8.75,16.13,72.0,3
15871,14,2018-07-17,12.14,26.59,14.0,9.09,0.26,6.46,14.86,38.0,0
15872,14,2018-07-18,14.13,36.01,15.15,13.41,0.27,6.95,13.58,33.0,0
15873,14,2018-07-19,14.39,38.34,15.57,9.65,0.26,7.32,14.75,45.0,0
15874,14,2018-07-20,12.58,32.59,14.61,17.89,0.31,9.52,13.12,37.0,0
15875,14,2018-07-21,19.61,51.45,14.44,13.67,0.3,9.11,15.35,41.0,0
15876,14,2018-07-22,19.54,54.49,14.56,27.32,0.28,9.22,14.36,55.0,3
15877,14,2018-07-23,17.69,53.6,14.24,14.25,0.26,7.41,15.37,49.0,0
15878,14,2018-07-24,15.64,44.78,14.68,12.57,0.32,5.87,15.58,54.0,3
15879,14,2018-07-25,17.88,53.74,14.67,13.38,0.26,6.55,16.66,52.0,3
15880,14,2018-07-26,14.41,42.62,18.69,13.72,0.29,7.06,16.19,54.0,3
15881,14,2018-07-27,14.52,43.56,18.52,13.04,0.27,6.46,17.72,54.0,3
15882,14,2018-07-28,18.23,55.98,18.1,16.11,0.28,6.09,18.44,53.0,3
15883,14,2018-07-29,26.09,74.2,19.71,20.93,0.38,7.2,16.26,72.0,3
15884,14,2018-07-30,26.02,84.97,17.39,25.84,0.32,6.79,17.7,87.0,3
15885,14,2018-07-31,19.21,66.84,17.24,22.86,0.27,6.8,17.22,73.0,3
15886,14,2018-01-08,21.88,75.6,16.46,13.51,0.28,6.2,16.38,72.0,3
15887,14,2018-02-08,25.77,76.03,18.33,14.81,0.36,6.61,13.63,72.0,3
15888,14,2018-03-08,30.8,101.48,19.13,16.33,0.31,7.02,15.42,92.0,3
15889,14,2018-04-08,23.43,76.16,17.64,18.24,0.28,6.63,16.46,90.0,3
15890,14,2018-05-08,20.2,55.76,18.56,13.47,0.31,6.37,16.05,66.0,3
15891,14,2018-06-08,26.91,71.45,16.3,18.49,0.29,7.05,16.55,72.0,3
15892,14,2018-07-08,18.92,55.72,16.08,16.94,0.3,8.15,13.97,54.0,3
15893,14,2018-08-08,16.17,46.48,16.46,23.83,0.28,7.42,13.81,53.0,3
15894,14,2018-09-08,18.07,37.67,21.0,14.77,0.36,5.9,12.64,49.0,0
15895,14,2018-10-08,17.09,41.09,17.3,17.35,0.31,6.07,14.98,48.0,0
15896,14,2018-11-08,16.39,29.84,18.46,16.95,0.28,6.09,11.86,43.0,0
15897,14,2018-12-08,11.98,28.35,14.38,22.8,0.31,6.15,14.52,47.0,0
15898,14,2018-08-13,11.66,24.68,13.61,15.41,0.32,6.65,13.69,42.0,0
15899,14,2018-08-14,16.97,46.65,20.02,13.27,0.31,7.29,10.2,41.0,0
15900,14,2018-08-15,22.11,68.81,12.18,23.04,0.35,10.13,11.99,65.0,3
15901,14,2018-08-16,7.78,10.87,13.35,11.71,0.3,5.69,15.01,40.0,0
15902,14,2018-08-17,18.56,46.57,14.14,11.21,0.3,7.17,18.05,35.0,0
15903,14,2018-08-18,15.3,41.14,12.67,13.6,0.29,8.0,18.6,44.0,0
15904,14,2018-08-19,15.28,34.82,21.07,15.8,0.32,6.84,15.02,48.0,0
15905,14,2018-08-20,13.19,31.47,15.99,17.78,0.27,5.98,14.53,47.0,0
15906,14,2018-08-21,10.08,23.02,14.4,14.88,0.25,6.73,14.24,34.0,0
15907,14,2018-08-22,10.33,29.62,16.5,12.65,0.29,8.08,13.14,39.0,0
15908,14,2018-08-23,12.51,38.94,17.2,16.78,0.29,8.73,11.2,40.0,0
15909,14,2018-08-24,14.36,56.52,16.98,18.06,0.31,8.55,12.62,48.0,0
15910,14,2018-08-25,15.34,55.37,18.74,16.07,0.29,7.55,12.26,52.0,3
15911,14,2018-08-26,14.61,45.18,17.43,18.28,0.27,7.85,11.18,50.0,0
15912,14,2018-08-27,15.31,40.27,21.01,13.22,0.3,7.61,9.29,48.0,0
15913,14,2018-08-28,16.51,45.72,19.35,10.85,0.28,6.97,12.08,48.0,0
15914,14,2018-08-29,20.98,64.42,18.67,12.12,0.29,8.39,15.33,53.0,3
15915,14,2018-08-30,24.66,82.96,19.13,11.46,0.29,8.85,18.68,68.0,3
15916,14,2018-08-31,22.43,75.11,18.9,10.92,0.3,7.13,15.88,77.0,3
15917,14,2018-01-09,23.16,71.26,18.32,10.23,0.31,8.74,15.43,70.0,3
15918,14,2018-02-09,18.51,47.92,19.12,13.55,0.34,6.4,14.04,50.0,0
15919,14,2018-03-09,15.84,39.37,18.24,21.2,0.34,7.13,13.7,48.0,0
15920,14,2018-04-09,20.36,66.88,19.27,14.84,0.31,7.74,13.86,50.0,0
15921,14,2018-05-09,27.05,87.39,17.59,11.1,0.38,8.05,14.3,72.0,3
15922,14,2018-06-09,25.36,83.21,17.54,12.31,0.31,7.84,14.29,76.0,3
15923,14,2018-07-09,25.42,79.97,15.82,14.25,0.32,7.79,17.95,82.0,3
15924,14,2018-08-09,21.61,55.67,13.78,16.15,0.33,9.3,19.94,62.0,3
15925,14,2018-09-09,34.85,91.9,20.62,13.82,0.42,8.8,23.55,79.0,3
15926,14,2018-10-09,38.35,94.94,22.32,13.3,0.46,7.75,27.14,86.0,3
15927,14,2018-11-09,33.85,66.55,26.5,13.33,0.57,6.42,25.02,79.0,3
15928,14,2018-12-09,35.06,53.38,26.63,15.82,0.59,5.67,20.9,71.0,3
15929,14,2018-09-13,41.83,77.55,28.14,13.71,0.6,6.0,21.97,78.0,3
15930,14,2018-09-14,42.24,85.86,23.67,13.25,0.53,7.04,30.31,85.0,3
15931,14,2018-09-15,43.69,89.53,24.05,14.45,0.51,6.77,27.22,92.0,3
15932,14,2018-09-16,48.98,89.05,24.38,21.78,0.5,7.78,22.86,101.0,1
15933,14,2018-09-17,35.58,61.65,14.98,18.61,0.41,8.41,24.49,85.0,3
15934,14,2018-09-18,39.68,63.97,17.48,14.17,0.45,6.81,21.89,68.0,3
15935,14,2018-09-19,38.6,84.63,20.98,16.06,0.45,6.9,21.57,79.0,3
15936,14,2018-09-20,40.88,97.71,18.92,13.54,0.42,7.14,23.53,81.0,3
15937,14,2018-09-21,37.91,78.9,17.69,22.26,0.38,8.39,21.72,91.0,3
